p,beta,classical_value,quantum_value,gap,classical_oracle_value,classical_oracle_abs_error,deterministic_strategy_count
0.95,0.79,0.97755,0.97755,0.0,0.97755,0.0,16
0.96,0.79,0.982272,0.982272,0.0,0.982272,0.0,16
0.97,0.79,0.9868779999999999,0.986878,1.1102230246251565e-16,0.986878,1.1102230246251565e-16,16
0.98,0.79,0.991368,0.991368,0.0,0.9913679999999999,1.1102230246251565e-16,16
0.99,0.79,0.995742,0.995742,0.0,0.995742,0.0,16
1.0,0.79,1.0,1.0,0.0,1.0,0.0,16
0.0,0.8,1.0,1.0,0.0,1.0,0.0,16
0.01,0.8,0.99594,0.99594,0.0,0.99594,0.0,16
0.02,0.8,0.99176,0.99176,0.0,0.99176,0.0,16
0.03,0.8,0.98746,0.98746,0.0,0.9874599999999999,1.1102230246251565e-16,16
0.04,0.8,0.9830399999999999,0.98304,1.1102230246251565e-16,0.9830399999999999,0.0,16
0.05,0.8,0.9784999999999999,0.9785,1.1102230246251565e-16,0.9785,1.1102230246251565e-16,16
0.06,0.8,0.97384,0.97384,0.0,0.97384,0.0,16
0.07,0.8,0.96906,0.9690599999999999,-1.1102230246251565e-16,0.9690599999999999,1.1102230246251565e-16,16
0.08,0.8,0.96416,0.96416,0.0,0.9641600000000001,1.1102230246251565e-16,16
0.09,0.8,0.9591400000000001,0.9591400000000001,0.0,0.9591400000000001,0.0,16
0.1,0.8,0.954,0.9540000000000001,1.1102230246251565e-16,0.9540000000000002,2.220446049250313e-16,16
0.11,0.8,0.94874,0.94874,0.0,0.9487399999999999,1.1102230246251565e-16,16
0.12,0.8,0.94336,0.94336,0.0,0.94336,0.0,16
0.13,0.8,0.93786,0.93786,0.0,0.93786,0.0,16
0.14,0.8,0.93224,0.93224,0.0,0.93224,0.0,16
0.15,0.8,0.9265,0.9265,0.0,0.9264999999999999,1.1102230246251565e-16,16
0.16,0.8,0.9206399999999999,0.92064,1.1102230246251565e-16,0.9206399999999999,0.0,16
0.17,0.8,0.91466,0.91466,0.0,0.9146599999999999,1.1102230246251565e-16,16
0.18,0.8,0.90856,0.90856,0.0,0.90856,0.0,16
0.19,0.8,0.9023400000000001,0.9023400000000001,0.0,0.9023400000000001,0.0,16
0.2,0.8,0.8960000000000001,0.8960000000000001,0.0,0.8960000000000001,0.0,16
0.21,0.8,0.88954,0.8895400000000001,1.1102230246251565e-16,0.88954,0.0,16
0.22,0.8,0.88296,0.8829769204534395,1.6920453439484007e-05,0.8829600000000002,2.220446049250313e-16,16
0.23,0.8,0.87626,0.8765628733691095,0.000302873369109502,0.87626,0.0,16
0.24,0.8,0.86944,0.8703820643605735,0.0009420643605735357,0.8694400000000001,1.1102230246251565e-16,16
0.25,0.8,0.8625,0.8644344934278313,0.001934493427831252,0.8625,0.0,16
0.26,0.8,0.85544,0.858720160570883,0.003280160570882984,0.8554400000000001,1.1102230246251565e-16,16
0.27,0.8,0.84826,0.8532390657897282,0.0049790657897281765,0.84826,0.0,16
0.28,0.8,0.8409599999999999,0.8479912090843675,0.007031209084367607,0.8409599999999999,0.0,16
0.29,0.8,0.83354,0.8429765904548006,0.009436590454800609,0.83354,0.0,16
0.3,0.8,0.826,0.8381952099010275,0.012195209901027515,0.826,0.0,16
0.31,0.8,0.81834,0.8336470674230481,0.015307067423048104,0.8183399999999998,1.1102230246251565e-16,16
0.32,0.8,0.81056,0.8293321630208625,0.018772163020862598,0.81056,0.0,16
0.33,0.8,0.8026599999999999,0.8252504966944708,0.022590496694470885,0.8026599999999999,0.0,16
0.34,0.8,0.79464,0.821402068443873,0.026762068443872966,0.7946399999999999,1.1102230246251565e-16,16
0.35,0.8,0.7865,0.8177868782690689,0.03128687826906895,0.7865,0.0,16
0.36,0.8,0.77824,0.8144049261700587,0.03616492617005862,0.77824,0.0,16
0.37,0.8,0.76986,0.8112562121468422,0.04139621214684219,0.76986,0.0,16
0.38,0.8,0.7644,0.8083407361994195,0.04394073619941952,0.7644,0.0,16
0.39,0.8,0.7621,0.8056584983277907,0.043558498327790685,0.7621,0.0,16
0.4,0.8,0.76,0.8032094985319557,0.04320949853195566,0.7600000000000001,1.1102230246251565e-16,16
0.41,0.8,0.7581,0.8009937368119144,0.04289373681191444,0.7581,0.0,16
0.42,0.8,0.7564,0.7990112131676671,0.04261121316766714,0.7564000000000001,1.1102230246251565e-16,16
0.43,0.8,0.7549,0.7972619275992134,0.04236192759921342,0.7549,0.0,16
0.44,0.8,0.7536,0.7957458801065537,0.042145880106553624,0.7536,0.0,16
0.45,0.8,0.7525000000000001,0.7944630706896877,0.04196307068968763,0.7525000000000001,0.0,16
0.46,0.8,0.7516,0.7934134993486155,0.041813499348615446,0.7516,0.0,16
0.47,0.8,0.7509,0.7925971660833372,0.04169716608333718,0.7509,0.0,16
0.48,0.8,0.7504,0.7920140708938527,0.04161407089385272,0.7504,0.0,16
0.49,0.8,0.7501,0.7916642137801619,0.04156421378016195,0.7501,0.0,16
0.5,0.8,0.75,0.791547594742265,0.04154759474226499,0.75,0.0,16
0.51,0.8,0.7501,0.7916642137801619,0.04156421378016195,0.7501,0.0,16
0.52,0.8,0.7504,0.7920140708938527,0.04161407089385272,0.7504,0.0,16
0.53,0.8,0.7509,0.7925971660833372,0.04169716608333718,0.7509,0.0,16
0.54,0.8,0.7516,0.7934134993486155,0.041813499348615446,0.7516,0.0,16
0.55,0.8,0.7525,0.7944630706896877,0.04196307068968774,0.7525,0.0,16
0.56,0.8,0.7536,0.7957458801065537,0.042145880106553624,0.7536,0.0,16
0.57,0.8,0.7549,0.7972619275992134,0.04236192759921342,0.7549000000000001,1.1102230246251565e-16,16
0.58,0.8,0.7564,0.799011213167667,0.04261121316766703,0.7564,0.0,16
0.59,0.8,0.7581,0.8009937368119144,0.04289373681191444,0.7581,0.0,16
0.6,0.8,0.76,0.8032094985319557,0.04320949853195566,0.76,0.0,16
0.61,0.8,0.7621,0.8056584983277907,0.043558498327790685,0.7621,0.0,16
0.62,0.8,0.7644,0.8083407361994195,0.04394073619941952,0.7644,0.0,16
0.63,0.8,0.76986,0.8112562121468422,0.04139621214684219,0.76986,0.0,16
0.64,0.8,0.77824,0.8144049261700587,0.03616492617005862,0.77824,0.0,16
0.65,0.8,0.7865,0.8177868782690689,0.03128687826906895,0.7865,0.0,16
0.66,0.8,0.79464,0.821402068443873,0.026762068443872966,0.79464,0.0,16
0.67,0.8,0.8026600000000002,0.8252504966944709,0.022590496694470774,0.8026600000000002,0.0,16
0.68,0.8,0.8105600000000001,0.8293321630208627,0.018772163020862598,0.8105600000000002,1.1102230246251565e-16,16
0.69,0.8,0.81834,0.8336470674230481,0.015307067423048104,0.81834,0.0,16
0.7,0.8,0.826,0.8381952099010275,0.012195209901027515,0.8260000000000001,1.1102230246251565e-16,16
0.71,0.8,0.83354,0.8429765904548006,0.009436590454800609,0.8335400000000001,1.1102230246251565e-16,16
0.72,0.8,0.8409599999999999,0.8479912090843675,0.007031209084367607,0.8409599999999999,0.0,16
0.73,0.8,0.84826,0.8532390657897283,0.0049790657897282875,0.84826,0.0,16
0.74,0.8,0.85544,0.858720160570883,0.003280160570882984,0.85544,0.0,16
0.75,0.8,0.8625,0.8644344934278313,0.001934493427831252,0.8625,0.0,16
0.76,0.8,0.86944,0.8703820643605735,0.0009420643605735357,0.86944,0.0,16
0.77,0.8,0.87626,0.8765628733691095,0.000302873369109502,0.87626,0.0,16
0.78,0.8,0.88296,0.8829769204534395,1.6920453439484007e-05,0.88296,0.0,16
0.79,0.8,0.88954,0.8895400000000001,1.1102230246251565e-16,0.8895400000000001,1.1102230246251565e-16,16
0.8,0.8,0.8960000000000001,0.8960000000000001,0.0,0.8960000000000001,0.0,16
0.81,0.8,0.9023400000000001,0.9023400000000001,0.0,0.90234,1.1102230246251565e-16,16
0.82,0.8,0.90856,0.90856,0.0,0.9085599999999999,1.1102230246251565e-16,16
0.83,0.8,0.91466,0.91466,0.0,0.91466,0.0,16
0.84,0.8,0.9206399999999999,0.9206399999999999,0.0,0.9206399999999999,0.0,16
0.85,0.8,0.9265,0.9265,0.0,0.9264999999999999,1.1102230246251565e-16,16
0.86,0.8,0.93224,0.93224,0.0,0.93224,0.0,16
0.87,0.8,0.93786,0.93786,0.0,0.93786,0.0,16
0.88,0.8,0.94336,0.94336,0.0,0.94336,0.0,16
0.89,0.8,0.94874,0.94874,0.0,0.94874,0.0,16
0.9,0.8,0.954,0.9540000000000001,1.1102230246251565e-16,0.9540000000000001,1.1102230246251565e-16,16
0.91,0.8,0.9591400000000001,0.9591400000000001,0.0,0.95914,1.1102230246251565e-16,16
0.92,0.8,0.96416,0.96416,0.0,0.96416,0.0,16
0.93,0.8,0.96906,0.96906,0.0,0.96906,0.0,16
0.94,0.8,0.97384,0.97384,0.0,0.97384,0.0,16
0.95,0.8,0.9785,0.9785,0.0,0.9785,0.0,16
0.96,0.8,0.98304,0.98304,0.0,0.98304,0.0,16
0.97,0.8,0.98746,0.98746,0.0,0.98746,0.0,16
0.98,0.8,0.99176,0.99176,0.0,0.99176,0.0,16
0.99,0.8,0.99594,0.99594,0.0,0.9959399999999999,1.1102230246251565e-16,16
1.0,0.8,1.0,1.0,0.0,1.0,0.0,16
0.0,0.81,1.0,1.0,0.0,1.0,0.0,16
0.01,0.81,0.996138,0.996138,0.0,0.996138,0.0,16
0.02,0.81,0.9921519999999999,0.9921519999999999,0.0,0.9921519999999999,0.0,16
0.03,0.81,0.988042,0.988042,0.0,0.988042,0.0,16
0.04,0.81,0.983808,0.983808,0.0,0.983808,0.0,16
0.05,0.81,0.9794499999999999,0.97945,1.1102230246251565e-16,0.97945,1.1102230246251565e-16,16
0.06,0.81,0.974968,0.974968,0.0,0.9749679999999998,1.1102230246251565e-16,16
0.07,0.81,0.970362,0.970362,0.0,0.9703619999999998,1.1102230246251565e-16,16
0.08,0.81,0.965632,0.965632,0.0,0.965632,0.0,16
0.09,0.81,0.960778,0.960778,0.0,0.9607780000000001,1.1102230246251565e-16,16
0.1,0.81,0.9558,0.9558000000000001,1.1102230246251565e-16,0.9558,0.0,16
0.11,0.81,0.950698,0.950698,0.0,0.950698,0.0,16
0.12,0.81,0.945472,0.945472,0.0,0.9454720000000001,1.1102230246251565e-16,16
0.13,0.81,0.940122,0.940122,0.0,0.940122,0.0,16
0.14,0.81,0.9346479999999999,0.9346479999999999,0.0,0.934648,1.1102230246251565e-16,16
0.15,0.81,0.9290499999999999,0.9290499999999999,0.0,0.9290499999999999,0.0,16
0.16,0.81,0.9233279999999999,0.9233279999999999,0.0,0.9233279999999998,1.1102230246251565e-16,16
0.17,0.81,0.917482,0.917482,0.0,0.917482,0.0,16
0.18,0.81,0.9115120000000001,0.9115120000000001,0.0,0.9115120000000001,0.0,16
0.19,0.81,0.9054180000000001,0.9054180000000001,0.0,0.9054180000000003,2.220446049250313e-16,16
0.2,0.81,0.8992000000000001,0.8992000000000001,0.0,0.8992000000000002,1.1102230246251565e-16,16
0.21,0.81,0.8928580000000002,0.8928580000000002,0.0,0.8928580000000002,0.0,16
0.22,0.81,0.8863920000000001,0.8863920000000001,0.0,0.8863920000000001,0.0,16
0.23,0.81,0.879802,0.879925846980697,0.00012384698069700661,0.879802,0.0,16
0.24,0.81,0.8730880000000001,0.8736898389627419,0.0006018389627417964,0.873088,1.1102230246251565e-16,16
0.25,0.81,0.86625,0.8676891520020682,0.0014391520020682336,0.86625,0.0,16
0.26,0.81,0.859288,0.8619237860986757,0.002635786098675652,0.8592879999999999,1.1102230246251565e-16,16
0.27,0.81,0.8522019999999999,0.8563937412525646,0.004191741252564718,0.8522019999999999,0.0,16
0.28,0.81,0.844992,0.8510990174637348,0.006107017463734876,0.844992,0.0,16
0.29,0.81,0.837658,0.8460396147321865,0.00838161473218646,0.837658,0.0,16
0.3,0.81,0.8302,0.8412155330579192,0.011015533057919136,0.8301999999999999,1.1102230246251565e-16,16
0.31,0.81,0.822618,0.8366267724409334,0.014008772440933459,0.8226179999999998,1.1102230246251565e-16,16
0.32,0.81,0.814912,0.832273332881229,0.017361332881228986,0.8149119999999999,1.1102230246251565e-16,16
0.33,0.81,0.807082,0.8281552143788058,0.021073214378805827,0.807082,0.0,16
0.34,0.81,0.799128,0.8242724169336639,0.025144416933663982,0.799128,0.0,16
0.35,0.81,0.79105,0.8206249405458035,0.029574940545803452,0.79105,0.0,16
0.36,0.81,0.782848,0.8172127852152242,0.034364785215224236,0.7828480000000001,1.1102230246251565e-16,16
0.37,0.81,0.774522,0.8140359509419264,0.039513950941926335,0.7745220000000002,1.1102230246251565e-16,16
0.38,0.81,0.7660720000000001,0.81109443772591,0.04502243772590986,0.7660720000000001,0.0,16
0.39,0.81,0.7621,0.8083882455671746,0.04628824556717459,0.7621,0.0,16
0.4,0.81,0.76,0.8059173744657208,0.04591737446572075,0.76,0.0,16
0.41,0.81,0.7581,0.8036818244215482,0.045581824421548234,0.7581000000000002,2.220446049250313e-16,16
0.42,0.81,0.7564,0.801681595434657,0.04528159543465704,0.7564000000000001,1.1102230246251565e-16,16
0.43,0.81,0.7549,0.799916687505047,0.04501668750504695,0.7549,0.0,16
0.44,0.81,0.7536,0.7983871006327183,0.04478710063271829,0.7536,0.0,16
0.45,0.81,0.7525000000000001,0.7970928348176711,0.04459283481767107,0.7525000000000001,0.0,16
0.46,0.81,0.7516,0.7960338900599052,0.04443389005990517,0.7516,0.0,16
0.47,0.81,0.7509,0.7952102663594205,0.04431026635942048,0.7509,0.0,16
0.48,0.81,0.7504,0.7946219637162172,0.04422196371621723,0.7504,0.0,16
0.49,0.81,0.7501,0.7942689821302952,0.04416898213029519,0.7501,0.0,16
0.5,0.81,0.75,0.7941513216016545,0.04415132160165447,0.75,0.0,16
0.51,0.81,0.7501,0.7942689821302952,0.04416898213029519,0.7501,0.0,16
0.52,0.81,0.7504,0.7946219637162173,0.04422196371621734,0.7504,0.0,16
0.53,0.81,0.7509,0.7952102663594205,0.04431026635942048,0.7509,0.0,16
0.54,0.81,0.7516,0.7960338900599051,0.04443389005990506,0.7516,0.0,16
0.55,0.81,0.7525,0.7970928348176711,0.04459283481767118,0.7525,0.0,16
0.56,0.81,0.7536,0.7983871006327183,0.04478710063271829,0.7536,0.0,16
0.57,0.81,0.7549,0.799916687505047,0.04501668750504695,0.7549,0.0,16
0.58,0.81,0.7564,0.8016815954346569,0.04528159543465693,0.7564,0.0,16
0.59,0.81,0.7581,0.8036818244215482,0.045581824421548234,0.7581,0.0,16
0.6,0.81,0.76,0.8059173744657208,0.04591737446572075,0.76,0.0,16
0.61,0.81,0.7621,0.8083882455671747,0.0462882455671747,0.7621,0.0,16
0.62,0.81,0.7660720000000001,0.81109443772591,0.04502243772590986,0.7660720000000001,0.0,16
0.63,0.81,0.774522,0.8140359509419264,0.039513950941926335,0.774522,0.0,16
0.64,0.81,0.782848,0.8172127852152242,0.034364785215224236,0.782848,0.0,16
0.65,0.81,0.79105,0.8206249405458035,0.029574940545803452,0.79105,0.0,16
0.66,0.81,0.7991280000000001,0.824272416933664,0.025144416933663982,0.7991280000000001,0.0,16
0.67,0.81,0.8070820000000001,0.8281552143788059,0.021073214378805827,0.8070820000000001,0.0,16
0.68,0.81,0.8149120000000001,0.8322733328812291,0.017361332881228986,0.8149120000000001,0.0,16
0.69,0.81,0.822618,0.8366267724409334,0.014008772440933459,0.822618,0.0,16
0.7,0.81,0.8302,0.8412155330579193,0.011015533057919247,0.8302,0.0,16
0.71,0.81,0.837658,0.8460396147321865,0.00838161473218646,0.837658,0.0,16
0.72,0.81,0.844992,0.851099017463735,0.006107017463734987,0.844992,0.0,16
0.73,0.81,0.8522019999999999,0.8563937412525646,0.004191741252564718,0.8522019999999999,0.0,16
0.74,0.81,0.859288,0.8619237860986757,0.002635786098675652,0.859288,0.0,16
0.75,0.81,0.86625,0.8676891520020682,0.0014391520020682336,0.86625,0.0,16
0.76,0.81,0.8730880000000001,0.8736898389627419,0.0006018389627417964,0.8730880000000001,0.0,16
0.77,0.81,0.879802,0.879925846980697,0.00012384698069700661,0.879802,0.0,16
0.78,0.81,0.8863920000000001,0.8863920000000001,0.0,0.8863920000000001,0.0,16
0.79,0.81,0.8928580000000002,0.8928580000000002,0.0,0.8928580000000002,0.0,16
0.8,0.81,0.8992,0.8992000000000001,1.1102230246251565e-16,0.8992000000000001,1.1102230246251565e-16,16
0.81,0.81,0.9054180000000001,0.9054180000000001,0.0,0.9054180000000001,0.0,16
0.82,0.81,0.911512,0.911512,0.0,0.911512,0.0,16
0.83,0.81,0.917482,0.917482,0.0,0.917482,0.0,16
0.84,0.81,0.9233279999999999,0.9233279999999999,0.0,0.9233279999999999,0.0,16
0.85,0.81,0.9290499999999999,0.9290499999999999,0.0,0.9290499999999999,0.0,16
0.86,0.81,0.9346479999999999,0.9346479999999999,0.0,0.9346479999999999,0.0,16
0.87,0.81,0.940122,0.940122,0.0,0.940122,0.0,16
0.88,0.81,0.945472,0.945472,0.0,0.945472,0.0,16
0.89,0.81,0.950698,0.950698,0.0,0.950698,0.0,16
0.9,0.81,0.9558,0.9558000000000001,1.1102230246251565e-16,0.9558,0.0,16
0.91,0.81,0.960778,0.960778,0.0,0.960778,0.0,16
0.92,0.81,0.965632,0.965632,0.0,0.965632,0.0,16
0.93,0.81,0.9703620000000001,0.9703620000000001,0.0,0.9703620000000001,0.0,16
0.94,0.81,0.9749680000000001,0.9749680000000001,0.0,0.9749680000000001,0.0,16
0.95,0.81,0.9794499999999999,0.97945,1.1102230246251565e-16,0.97945,1.1102230246251565e-16,16
0.96,0.81,0.983808,0.983808,0.0,0.983808,0.0,16
0.97,0.81,0.988042,0.988042,0.0,0.988042,0.0,16
0.98,0.81,0.9921519999999999,0.9921519999999999,0.0,0.9921519999999999,0.0,16
0.99,0.81,0.996138,0.996138,0.0,0.996138,0.0,16
1.0,0.81,1.0,1.0,0.0,1.0,0.0,16
0.0,0.82,1.0,1.0,0.0,1.0,0.0,16
0.01,0.82,0.996336,0.996336,0.0,0.9963359999999999,1.1102230246251565e-16,16
0.02,0.82,0.992544,0.992544,0.0,0.9925439999999999,1.1102230246251565e-16,16
0.03,0.82,0.988624,0.988624,0.0,0.9886240000000001,1.1102230246251565e-16,16
0.04,0.82,0.984576,0.984576,0.0,0.9845759999999999,1.1102230246251565e-16,16
0.05,0.82,0.9803999999999999,0.9803999999999999,0.0,0.9804,1.1102230246251565e-16,16
0.06,0.82,0.976096,0.976096,0.0,0.9760959999999999,1.1102230246251565e-16,16
0.07,0.82,0.971664,0.9716639999999999,-1.1102230246251565e-16,0.971664,0.0,16
0.08,0.82,0.967104,0.967104,0.0,0.967104,0.0,16
0.09,0.82,0.9624159999999999,0.962416,1.1102230246251565e-16,0.9624160000000002,2.220446049250313e-16,16
0.1,0.82,0.9576,0.9576,0.0,0.9576,0.0,16
0.11,0.82,0.952656,0.952656,0.0,0.952656,0.0,16
0.12,0.82,0.947584,0.947584,0.0,0.947584,0.0,16
0.13,0.82,0.942384,0.942384,0.0,0.942384,0.0,16
0.14,0.82,0.9370559999999999,0.9370559999999999,0.0,0.937056,1.1102230246251565e-16,16
0.15,0.82,0.9316,0.9316,0.0,0.9316,0.0,16
0.16,0.82,0.926016,0.926016,0.0,0.9260159999999998,1.1102230246251565e-16,16
0.17,0.82,0.920304,0.920304,0.0,0.9203039999999999,1.1102230246251565e-16,16
0.18,0.82,0.914464,0.914464,0.0,0.9144640000000002,1.1102230246251565e-16,16
0.19,0.82,0.908496,0.908496,0.0,0.9084960000000002,2.220446049250313e-16,16
0.2,0.82,0.9024000000000001,0.9024000000000001,0.0,0.9024000000000001,0.0,16
0.21,0.82,0.8961760000000001,0.8961760000000001,0.0,0.8961760000000001,0.0,16
0.22,0.82,0.889824,0.8898240000000001,1.1102230246251565e-16,0.889824,0.0,16
0.23,0.82,0.8833439999999999,0.8833681159616694,2.411596166951302e-05,0.8833439999999999,0.0,16
0.24,0.82,0.876736,0.8770756073998953,0.0003396073998953586,0.8767360000000001,1.1102230246251565e-16,16
0.25,0.82,0.87,0.8710205519913957,0.001020551991395724,0.8700000000000001,1.1102230246251565e-16,16
0.26,0.82,0.8631359999999999,0.8652029497361706,0.00206694973617072,0.863136,1.1102230246251565e-16,16
0.27,0.82,0.856144,0.85962280063422,0.003478800634220014,0.8561439999999998,2.220446049250313e-16,16
0.28,0.82,0.849024,0.8542801046855439,0.005256104685543939,0.849024,0.0,16
0.29,0.82,0.841776,0.8491748618901424,0.007398861890142383,0.8417759999999999,1.1102230246251565e-16,16
0.3,0.82,0.8343999999999999,0.8443070722480153,0.009907072248015347,0.8343999999999999,0.0,16
0.31,0.82,0.8268959999999999,0.8396767357591626,0.01278073575916272,0.8268959999999999,0.0,16
0.32,0.82,0.819264,0.8352838524235845,0.016019852423584502,0.8192639999999998,2.220446049250313e-16,16
0.33,0.82,0.8115039999999999,0.8311284222412808,0.019624422241280914,0.8115039999999999,0.0,16
0.34,0.82,0.8036159999999999,0.8272104452122517,0.023594445212251847,0.8036159999999998,1.1102230246251565e-16,16
0.35,0.82,0.7956,0.823529921336497,0.027929921336497077,0.7956,0.0,16
0.36,0.82,0.7874559999999999,0.820086850614017,0.03263085061401705,0.7874559999999999,0.0,16
0.37,0.82,0.779184,0.8168812330448113,0.03769723304481132,0.7791839999999999,1.1102230246251565e-16,16
0.38,0.82,0.7707839999999999,0.8139130686288801,0.04312906862888022,0.770784,1.1102230246251565e-16,16
0.39,0.82,0.7622559999999999,0.8111823573662233,0.048926357366223416,0.7622559999999999,0.0,16
0.4,0.82,0.76,0.8086890992568412,0.04868909925684117,0.76,0.0,16
0.41,0.82,0.7581,0.8064332943007336,0.04833329430073363,0.7581,0.0,16
0.42,0.82,0.7564,0.8044149424979004,0.04801494249790039,0.7564000000000001,1.1102230246251565e-16,16
0.43,0.82,0.7549,0.8026340438483417,0.04773404384834168,0.7549,0.0,16
0.44,0.82,0.7536,0.8010905983520575,0.04749059835205749,0.7536000000000002,1.1102230246251565e-16,16
0.45,0.82,0.7525000000000001,0.7997846060090478,0.047284606009047714,0.7525000000000001,0.0,16
0.46,0.82,0.7516,0.7987160668193125,0.04711606681931246,0.7516,0.0,16
0.47,0.82,0.7509,0.7978849807828519,0.04698498078285185,0.7509,0.0,16
0.48,0.82,0.7504,0.7972913478996656,0.04689134789966565,0.7504,0.0,16
0.49,0.82,0.7501,0.7969351681697538,0.04683516816975386,0.7501,0.0,16
0.5,0.82,0.75,0.7968164415931166,0.0468164415931166,0.75,0.0,16
0.51,0.82,0.7501,0.7969351681697538,0.04683516816975386,0.7501,0.0,16
0.52,0.82,0.7504,0.7972913478996656,0.04689134789966565,0.7504,0.0,16
0.53,0.82,0.7509,0.7978849807828519,0.04698498078285185,0.7509,0.0,16
0.54,0.82,0.7516,0.7987160668193125,0.04711606681931246,0.7516,0.0,16
0.55,0.82,0.7525,0.7997846060090478,0.047284606009047825,0.7525000000000001,1.1102230246251565e-16,16
0.56,0.82,0.7536,0.8010905983520574,0.04749059835205738,0.7536,0.0,16
0.57,0.82,0.7549,0.8026340438483417,0.04773404384834168,0.7549,0.0,16
0.58,0.82,0.7564,0.8044149424979004,0.04801494249790039,0.7564,0.0,16
0.59,0.82,0.7581,0.8064332943007335,0.04833329430073352,0.7581,0.0,16
0.6,0.82,0.76,0.8086890992568412,0.04868909925684117,0.76,0.0,16
0.61,0.82,0.7622559999999999,0.8111823573662233,0.048926357366223416,0.762256,1.1102230246251565e-16,16
0.62,0.82,0.7707839999999999,0.8139130686288801,0.04312906862888022,0.770784,1.1102230246251565e-16,16
0.63,0.82,0.779184,0.8168812330448113,0.03769723304481132,0.779184,0.0,16
0.64,0.82,0.7874559999999999,0.820086850614017,0.03263085061401705,0.7874559999999999,0.0,16
0.65,0.82,0.7956,0.823529921336497,0.027929921336497077,0.7956,0.0,16
0.66,0.82,0.803616,0.8272104452122517,0.023594445212251736,0.803616,0.0,16
0.67,0.82,0.811504,0.8311284222412809,0.019624422241280914,0.811504,0.0,16
0.68,0.82,0.819264,0.8352838524235846,0.016019852423584613,0.819264,0.0,16
0.69,0.82,0.8268959999999999,0.8396767357591626,0.01278073575916272,0.8268959999999999,0.0,16
0.7,0.82,0.8343999999999999,0.8443070722480153,0.009907072248015347,0.8344,1.1102230246251565e-16,16
0.71,0.82,0.841776,0.8491748618901424,0.007398861890142383,0.8417760000000001,1.1102230246251565e-16,16
0.72,0.82,0.849024,0.8542801046855439,0.005256104685543939,0.849024,0.0,16
0.73,0.82,0.856144,0.85962280063422,0.003478800634220014,0.8561439999999999,1.1102230246251565e-16,16
0.74,0.82,0.8631359999999999,0.8652029497361706,0.00206694973617072,0.8631359999999999,0.0,16
