nu,p,beta,classical_value,noiseless_quantum_value,noisy_quantum_value,signed_noisy_gap,plotted_noisy_gap,theoretical_advantage
0.01,0.2,0.47,0.8400000000000001,0.840611450189215,0.8372053356873229,-0.002794664312677164,0.0,False
0.01,0.21,0.47,0.8341000000000001,0.8347008397300492,0.8313538313327486,-0.002746168667251414,0.0,False
0.01,0.22,0.47,0.8284,0.8289905889474652,0.8257006830579906,-0.002699316942009422,0.0,False
0.01,0.23,0.47,0.8229,0.8234806978414633,0.8202458908630487,-0.0026541091369512992,0.0,False
0.01,0.24,0.47,0.8176,0.818171166412043,0.8149894547479226,-0.0026105452520773786,0.0,False
0.01,0.25,0.47,0.8125,0.8130619946592048,0.8099313747126128,-0.002568625287387216,0.0,False
0.01,0.26,0.47,0.8076,0.8081531825829484,0.805071650757119,-0.002528349242881034,0.0,False
0.01,0.27,0.47,0.8029,0.803444730183274,0.8004102828814412,-0.002489717118558721,0.0,False
0.01,0.28,0.47,0.7984,0.7989366374601815,0.7959472710855797,-0.002452728914420277,0.0,False
0.01,0.29,0.47,0.7941,0.794628904413671,0.7916826153695342,-0.002417384630465813,0.0,False
0.01,0.3,0.47,0.79,0.7905215310437421,0.7876163157333047,-0.0023836842666953295,0.0,False
0.01,0.31,0.47,0.7861,0.7866145173503951,0.7837483721768912,-0.002351627823108826,0.0,False
0.01,0.32,0.47,0.7824,0.7829078633336302,0.7800787847002939,-0.002321215299706081,0.0,False
0.01,0.33,0.47,0.7788999999999999,0.779401568993447,0.7766075533035126,-0.002292446696487316,0.0,False
0.01,0.34,0.47,0.7756,0.776095634329846,0.7733346779865475,-0.00226532201345242,0.0,False
0.01,0.35,0.47,0.7725,0.7729900593428266,0.7702601587493983,-0.002239841250601615,0.0,False
0.01,0.36,0.47,0.7696000000000001,0.7700848440323892,0.7673839955920653,-0.0022160044079347907,0.0,False
0.01,0.37,0.47,0.7669,0.7673799883985337,0.7647061885145484,-0.0021938114854516133,0.0,False
0.01,0.38,0.47,0.7644,0.76487549244126,0.7622267375168473,-0.002173262483152638,0.0,False
0.01,0.39,0.47,0.7621,0.7625713561605683,0.7599456425989626,-0.002154357401037421,0.0,False
0.01,0.4,0.47,0.76,0.7604675795564584,0.7578629037608938,-0.0021370962391061843,0.0,False
0.01,0.41,0.47,0.7581,0.7585641626289306,0.7559785210026413,-0.0021214789973587056,0.0,False
0.01,0.42,0.47,0.7564,0.7568611053779843,0.7542924943242045,-0.002107505675795429,0.0,False
0.01,0.43,0.47,0.7549,0.7553584078036202,0.752804823725584,-0.002095176274416022,0.0,False
0.01,0.44,0.47,0.7536,0.754056069905838,0.7515155092067796,-0.0020844907932204837,0.0,False
0.01,0.45,0.47,0.7525000000000001,0.7529540916846376,0.7504245507677911,-0.0020754492322089257,0.0,False
0.01,0.46,0.47,0.7516,0.752052473140019,0.7495319484086188,-0.002068051591381237,0.0,False
0.01,0.47,0.47,0.7509,0.7513512142719824,0.7488377021292626,-0.0020622978707374173,0.0,False
0.01,0.48,0.47,0.7504,0.7508503150805277,0.7483418119297224,-0.002058188070277578,0.0,False
0.01,0.49,0.47,0.7501,0.7505497755656547,0.7480442778099982,-0.0020557221900018297,0.0,False
0.01,0.5,0.47,0.75,0.7504495957273639,0.7479450997700903,-0.0020549002299097285,0.0,False
0.01,0.51,0.47,0.7501,0.7505497755656547,0.7480442778099982,-0.0020557221900018297,0.0,False
0.01,0.52,0.47,0.7504,0.7508503150805277,0.7483418119297224,-0.002058188070277578,0.0,False
0.01,0.53,0.47,0.7509,0.7513512142719824,0.7488377021292626,-0.0020622978707374173,0.0,False
0.01,0.54,0.47,0.7516,0.752052473140019,0.7495319484086188,-0.002068051591381237,0.0,False
0.01,0.55,0.47,0.7525,0.7529540916846376,0.7504245507677911,-0.0020754492322088147,0.0,False
0.01,0.56,0.47,0.7536,0.7540560699058378,0.7515155092067795,-0.0020844907932205947,0.0,False
0.01,0.57,0.47,0.7549,0.7553584078036202,0.752804823725584,-0.002095176274416022,0.0,False
0.01,0.58,0.47,0.7564,0.7568611053779843,0.7542924943242045,-0.002107505675795429,0.0,False
0.01,0.59,0.47,0.7581,0.7585641626289304,0.7559785210026412,-0.0021214789973588166,0.0,False
0.01,0.6,0.47,0.76,0.7604675795564584,0.7578629037608938,-0.0021370962391061843,0.0,False
0.01,0.61,0.47,0.7621,0.7625713561605683,0.7599456425989626,-0.002154357401037421,0.0,False
0.01,0.62,0.47,0.7644,0.76487549244126,0.7622267375168473,-0.002173262483152638,0.0,False
0.01,0.63,0.47,0.7669,0.7673799883985337,0.7647061885145484,-0.0021938114854516133,0.0,False
0.01,0.64,0.47,0.7696000000000001,0.7700848440323892,0.7673839955920653,-0.0022160044079347907,0.0,False
0.01,0.65,0.47,0.7725,0.7729900593428266,0.7702601587493983,-0.002239841250601615,0.0,False
0.01,0.66,0.47,0.7756000000000001,0.776095634329846,0.7733346779865475,-0.002265322013452531,0.0,False
0.01,0.67,0.47,0.7789,0.7794015689934471,0.7766075533035127,-0.002292446696487316,0.0,False
0.01,0.68,0.47,0.7824,0.7829078633336303,0.780078784700294,-0.00232121529970597,0.0,False
0.01,0.69,0.47,0.7861,0.7866145173503951,0.7837483721768912,-0.002351627823108826,0.0,False
0.01,0.7,0.47,0.79,0.7905215310437421,0.7876163157333047,-0.0023836842666953295,0.0,False
0.01,0.71,0.47,0.7941,0.794628904413671,0.7916826153695342,-0.002417384630465813,0.0,False
0.01,0.72,0.47,0.7984,0.7989366374601815,0.7959472710855797,-0.002452728914420277,0.0,False
0.01,0.73,0.47,0.8029,0.803444730183274,0.8004102828814412,-0.002489717118558721,0.0,False
0.01,0.74,0.47,0.8076,0.8081531825829484,0.805071650757119,-0.002528349242881034,0.0,False
0.01,0.75,0.47,0.8125,0.8130619946592048,0.8099313747126128,-0.002568625287387216,0.0,False
0.01,0.76,0.47,0.8176,0.818171166412043,0.8149894547479226,-0.0026105452520773786,0.0,False
0.01,0.77,0.47,0.8229,0.8234806978414632,0.8202458908630486,-0.0026541091369514103,0.0,False
0.01,0.78,0.47,0.8284,0.8289905889474652,0.8257006830579906,-0.002699316942009422,0.0,False
0.01,0.79,0.47,0.8341000000000001,0.834700839730049,0.8313538313327485,-0.002746168667251525,0.0,False
0.01,0.8,0.47,0.8400000000000001,0.840611450189215,0.8372053356873229,-0.002794664312677164,0.0,False
0.01,0.81,0.47,0.8461000000000001,0.8467224203249626,0.843255196121713,-0.0028448038782871166,0.0,False
0.01,0.82,0.47,0.8523999999999999,0.8530337501372921,0.8495034126359192,-0.002896587364080716,0.0,False
0.01,0.83,0.47,0.8589,0.8595454396262036,0.8559499852299415,-0.0029500147700585178,0.0,False
0.01,0.84,0.47,0.8655999999999999,0.866257488791697,0.86259491390378,-0.0030050860962199666,0.0,False
0.01,0.85,0.47,0.8724999999999999,0.8731698976337722,0.8694381986574344,-0.0030618013425655066,0.0,False
0.01,0.86,0.47,0.8795999999999999,0.8802826661524292,0.8764798394909049,-0.003120160509095027,0.0,False
0.01,0.87,0.47,0.8869,0.8875957943476683,0.8837198364041916,-0.0031801635958084162,0.0,False
0.01,0.88,0.47,0.8944,0.8951092822194893,0.8911581893972944,-0.0032418106027055638,0.0,False
0.01,0.89,0.47,0.9021,0.9028231297678921,0.8987948984702132,-0.0033051015297868025,0.0,False
0.01,0.9,0.47,0.91,0.9107373369928768,0.9066299636229481,-0.0033700363770519104,0.0,False
0.01,0.91,0.47,0.9181,0.9188519038944434,0.9146633848554989,-0.0034366151445011095,0.0,False
0.01,0.92,0.47,0.9264,0.9271668304725919,0.9228951621678659,-0.0035048378321340667,0.0,False
0.01,0.93,0.47,0.9349000000000001,0.9356821167273223,0.9313252955600491,-0.003574704439951004,0.0,False
0.01,0.94,0.47,0.9436,0.9443977626586344,0.9399537850320481,-0.003646214967951922,0.0,False
0.01,0.95,0.47,0.95285,0.9533137682665287,0.9487806305838634,-0.004069369416136559,0.0,False
0.01,0.96,0.47,0.962304,0.9624301335510046,0.9578058322154945,-0.0044981677845055135,0.0,False
0.01,0.97,0.47,0.971746,0.9717468585120626,0.9670293899269419,-0.004716610073058125,0.0,False
0.01,0.98,0.47,0.9811759999999999,0.981176,0.97636424,-0.004811759999999943,0.0,False
0.01,0.99,0.47,0.990594,0.990594,0.98568806,-0.0049059399999999975,0.0,False
0.01,1.0,0.47,1.0,1.0,0.995,-0.0050000000000000044,0.0,False
0.01,0.0,0.48,1.0,1.0,0.995,-0.0050000000000000044,0.0,False
0.01,0.01,0.48,0.990396,0.9903959999999999,0.9854920399999999,-0.0049039600000001515,0.0,False
0.01,0.02,0.48,0.9807839999999999,0.9807841663948595,0.9759763247309109,-0.004807675269088985,0.0,False
0.01,0.03,0.48,0.9711639999999999,0.9712765694324299,0.9665638037381056,-0.00460019626189434,0.0,False
0.01,0.04,0.48,0.9616,0.9619691324060515,0.957349441081991,-0.004250558918008962,0.0,False
0.01,0.05,0.48,0.9524999999999999,0.9528618553157243,0.9483332367625671,-0.004166763237432813,0.0,False
0.01,0.06,0.48,0.9436,0.9439547381614481,0.9395151907798337,-0.004084809220166297,0.0,False
0.01,0.07,0.48,0.9349,0.9352477809432231,0.9308953031337909,-0.004004696866209079,0.0,False
0.01,0.08,0.48,0.9264,0.9267409836610494,0.922473573824439,-0.0039264261755610486,0.0,False
0.01,0.09,0.48,0.9181,0.9184343463149267,0.9142500028517775,-0.0038499971482225392,0.0,False
0.01,0.1,0.48,0.91,0.9103278689048552,0.9062245902158066,-0.0037754097841934398,0.0,False
0.01,0.11,0.48,0.9021,0.9024215514308349,0.8983973359165266,-0.003702664083473417,0.0,False
0.01,0.12,0.48,0.8944,0.8947153938928656,0.890768239953937,-0.003631760046063026,0.0,False
0.01,0.13,0.48,0.8869,0.8872093962909475,0.8833373023280381,-0.003562697671961934,0.0,False
0.01,0.14,0.48,0.8795999999999999,0.8799035586250805,0.8761045230388297,-0.003495476961170252,0.0,False
0.01,0.15,0.48,0.8724999999999999,0.8727978808952648,0.8690699020863121,-0.0034300979136878684,0.0,False
0.01,0.16,0.48,0.8655999999999999,0.8658923631015001,0.862233439470485,-0.003366560529514895,0.0,False
0.01,0.17,0.48,0.8589,0.8591870052437867,0.8555951351913488,-0.00330486480865122,0.0,False
0.01,0.18,0.48,0.8524,0.8526818073221243,0.8491549892489031,-0.003245010751096955,0.0,False
0.01,0.19,0.48,0.8461000000000001,0.8463767693365132,0.8429130016431481,-0.003186998356851989,0.0,False
0.01,0.2,0.48,0.8400000000000001,0.8402718912869531,0.8368691723740835,-0.0031308276259165435,0.0,False
0.01,0.21,0.48,0.8341000000000001,0.8343671731734442,0.8310235014417098,-0.003076498558290286,0.0,False
0.01,0.22,0.48,0.8284,0.8286626149959864,0.8253759888460265,-0.0030240111539735492,0.0,False
0.01,0.23,0.48,0.8229,0.8231582167545799,0.8199266345870341,-0.0029733654129658893,0.0,False
0.01,0.24,0.48,0.8176,0.8178539784492244,0.8146754386647321,-0.0029245613352678612,0.0,False
0.01,0.25,0.48,0.8125,0.8127499000799201,0.8096224010791209,-0.002877598920879132,0.0,False
0.01,0.26,0.48,0.8076,0.807845981646667,0.8047675218302003,-0.0028324781697997015,0.0,False
0.01,0.27,0.48,0.8029,0.8031422231494649,0.8001108009179703,-0.002789199082029681,0.0,False
0.01,0.28,0.48,0.7984,0.7986386245883141,0.795652238342431,-0.002747761657568959,0.0,False
0.01,0.29,0.48,0.7941,0.7943351859632144,0.7913918341035823,-0.002708165896417758,0.0,False
0.01,0.3,0.48,0.79,0.7902319072741658,0.7873295882014242,-0.0026704117985758558,0.0,False
0.01,0.31,0.48,0.7861,0.7863287885211684,0.7834655006359567,-0.0026344993640433634,0.0,False
0.01,0.32,0.48,0.7824,0.7826258297042221,0.7797995714071799,-0.0026004285928200588,0.0,False
0.01,0.33,0.48,0.7788999999999999,0.779123030823327,0.7763318005150938,-0.002568199484906164,0.0,False
0.01,0.34,0.48,0.7756,0.7758203918784831,0.7730621879596983,-0.002537812040301679,0.0,False
0.01,0.35,0.48,0.7725,0.7727179128696904,0.7699907337409935,-0.002509266259006493,0.0,False
0.01,0.36,0.48,0.7696000000000001,0.7698155937969486,0.7671174378589791,-0.0024825621410209386,0.0,False
0.01,0.37,0.48,0.7669,0.7671134346602582,0.7644423003136556,-0.002457699686344461,0.0,False
0.01,0.38,0.48,0.7644,0.7646114354596187,0.7619653211050226,-0.0024346788949773934,0.0,False
0.01,0.39,0.48,0.7621,0.7623095961950306,0.7596865002330803,-0.0024134997669197356,0.0,False
0.01,0.4,0.48,0.76,0.7602079168664935,0.7576058376978285,-0.0023941623021714875,0.0,False
0.01,0.41,0.48,0.7581,0.7583063974740076,0.7557233334992676,-0.0023766665007324272,0.0,False
0.01,0.42,0.48,0.7564,0.7566050380175728,0.7540389876373971,-0.002361012362602888,0.0,False
0.01,0.43,0.48,0.7549,0.7551038384971893,0.7525528001122174,-0.002347199887782647,0.0,False
0.01,0.44,0.48,0.7536,0.7538027989128567,0.7512647709237281,-0.0023352290762719274,0.0,False
0.01,0.45,0.48,0.7525000000000001,0.7527019192645754,0.7501749000719297,-0.0023250999280703954,0.0,False
0.01,0.46,0.48,0.7516,0.7518011995523453,0.7492831875568218,-0.0023168124431782733,0.0,False
0.01,0.47,0.48,0.7509,0.7511006397761663,0.7485896333784046,-0.00231036662159545,0.0,False
0.01,0.48,0.48,0.7504,0.7506002399360384,0.748094237536678,-0.0023057624633219254,0.0,False
0.01,0.49,0.48,0.7501,0.7503000000319616,0.747797000031642,-0.0023029999683580327,0.0,False
0.01,0.5,0.48,0.75,0.7501999200639361,0.7476979208632968,-0.0023020791367032167,0.0,False
0.01,0.51,0.48,0.7501,0.7503000000319616,0.747797000031642,-0.0023029999683580327,0.0,False
0.01,0.52,0.48,0.7504,0.7506002399360384,0.748094237536678,-0.0023057624633219254,0.0,False
0.01,0.53,0.48,0.7509,0.7511006397761663,0.7485896333784046,-0.00231036662159545,0.0,False
0.01,0.54,0.48,0.7516,0.7518011995523453,0.7492831875568218,-0.0023168124431782733,0.0,False
0.01,0.55,0.48,0.7525,0.7527019192645754,0.7501749000719297,-0.0023250999280702844,0.0,False
0.01,0.56,0.48,0.7536,0.7538027989128567,0.7512647709237281,-0.0023352290762719274,0.0,False
0.01,0.57,0.48,0.7549,0.7551038384971892,0.7525528001122173,-0.0023471998877827582,0.0,False
0.01,0.58,0.48,0.7564,0.7566050380175728,0.7540389876373971,-0.002361012362602888,0.0,False
0.01,0.59,0.48,0.7581,0.7583063974740076,0.7557233334992676,-0.0023766665007324272,0.0,False
0.01,0.6,0.48,0.76,0.7602079168664935,0.7576058376978285,-0.0023941623021714875,0.0,False
0.01,0.61,0.48,0.7621,0.7623095961950306,0.7596865002330803,-0.0024134997669197356,0.0,False
0.01,0.62,0.48,0.7644,0.7646114354596187,0.7619653211050226,-0.0024346788949773934,0.0,False
0.01,0.63,0.48,0.7669,0.7671134346602582,0.7644423003136556,-0.002457699686344461,0.0,False
0.01,0.64,0.48,0.7696000000000001,0.7698155937969486,0.7671174378589791,-0.0024825621410209386,0.0,False
0.01,0.65,0.48,0.7725,0.7727179128696904,0.7699907337409935,-0.002509266259006493,0.0,False
0.01,0.66,0.48,0.7756000000000001,0.7758203918784832,0.7730621879596984,-0.002537812040301679,0.0,False
0.01,0.67,0.48,0.7789,0.7791230308233271,0.7763318005150939,-0.002568199484906164,0.0,False
0.01,0.68,0.48,0.7824,0.7826258297042222,0.77979957140718,-0.0026004285928199478,0.0,False
0.01,0.69,0.48,0.7861,0.7863287885211685,0.7834655006359568,-0.0026344993640432524,0.0,False
0.01,0.7,0.48,0.79,0.7902319072741658,0.7873295882014242,-0.0026704117985758558,0.0,False
0.01,0.71,0.48,0.7941,0.7943351859632144,0.7913918341035823,-0.002708165896417758,0.0,False
0.01,0.72,0.48,0.7984,0.7986386245883141,0.795652238342431,-0.002747761657568959,0.0,False
0.01,0.73,0.48,0.8029,0.8031422231494649,0.8001108009179703,-0.002789199082029681,0.0,False
0.01,0.74,0.48,0.8076,0.807845981646667,0.8047675218302003,-0.0028324781697997015,0.0,False
0.01,0.75,0.48,0.8125,0.8127499000799201,0.8096224010791209,-0.002877598920879132,0.0,False
0.01,0.76,0.48,0.8176,0.8178539784492244,0.8146754386647321,-0.0029245613352678612,0.0,False
0.01,0.77,0.48,0.8229,0.8231582167545799,0.8199266345870341,-0.0029733654129658893,0.0,False
0.01,0.78,0.48,0.8284,0.8286626149959864,0.8253759888460265,-0.0030240111539735492,0.0,False
0.01,0.79,0.48,0.8341000000000001,0.8343671731734442,0.8310235014417098,-0.003076498558290286,0.0,False
0.01,0.8,0.48,0.8400000000000001,0.8402718912869531,0.8368691723740835,-0.0031308276259165435,0.0,False
0.01,0.81,0.48,0.8461000000000001,0.8463767693365132,0.8429130016431481,-0.003186998356851989,0.0,False
0.01,0.82,0.48,0.8523999999999999,0.8526818073221243,0.8491549892489031,-0.003245010751096844,0.0,False
0.01,0.83,0.48,0.8589,0.8591870052437867,0.8555951351913488,-0.00330486480865122,0.0,False
0.01,0.84,0.48,0.8655999999999999,0.8658923631015001,0.862233439470485,-0.003366560529514895,0.0,False
0.01,0.85,0.48,0.8724999999999999,0.8727978808952648,0.8690699020863121,-0.0034300979136878684,0.0,False
0.01,0.86,0.48,0.8795999999999999,0.8799035586250805,0.8761045230388297,-0.003495476961170252,0.0,False
0.01,0.87,0.48,0.8869,0.8872093962909475,0.8833373023280381,-0.003562697671961934,0.0,False
0.01,0.88,0.48,0.8944,0.8947153938928656,0.890768239953937,-0.003631760046063026,0.0,False
0.01,0.89,0.48,0.9021,0.9024215514308349,0.8983973359165266,-0.003702664083473417,0.0,False
0.01,0.9,0.48,0.91,0.9103278689048552,0.9062245902158066,-0.0037754097841934398,0.0,False
0.01,0.91,0.48,0.9181,0.9184343463149267,0.9142500028517775,-0.0038499971482225392,0.0,False
0.01,0.92,0.48,0.9264,0.9267409836610494,0.922473573824439,-0.0039264261755610486,0.0,False
0.01,0.93,0.48,0.9349000000000001,0.9352477809432233,0.930895303133791,-0.004004696866209079,0.0,False
0.01,0.94,0.48,0.9436,0.9439547381614481,0.9395151907798337,-0.004084809220166297,0.0,False
0.01,0.95,0.48,0.9525,0.9528618553157243,0.9483332367625671,-0.004166763237432924,0.0,False
0.01,0.96,0.48,0.9616,0.9619691324060515,0.957349441081991,-0.004250558918008962,0.0,False
0.01,0.97,0.48,0.9711639999999999,0.9712765694324299,0.9665638037381056,-0.00460019626189434,0.0,False
0.01,0.98,0.48,0.9807839999999999,0.9807841663948595,0.9759763247309109,-0.004807675269088985,0.0,False
0.01,0.99,0.48,0.990396,0.990396,0.98549204,-0.0049039600000000405,0.0,False
0.01,1.0,0.48,1.0,1.0,0.995,-0.0050000000000000044,0.0,False
0.01,0.0,0.49,1.0,1.0,0.995,-0.0050000000000000044,0.0,False
0.01,0.01,0.49,0.9901979999999999,0.9901980101999599,0.9852960300979603,-0.004901969902039616,0.0,False
0.01,0.02,0.49,0.9803999999999999,0.9804960703939212,0.975691109689982,-0.004708890310017977,0.0,False
0.01,0.03,0.49,0.9709,0.9709941705838832,0.9662842288780443,-0.0046157711219556585,0.0,False
0.01,0.04,0.49,0.9616,0.9616923107698458,0.9570753876621474,-0.004524612337852618,0.0,False
0.01,0.05,0.49,0.9524999999999999,0.9525904909518095,0.9480645860422914,-0.004435413957708523,0.0,False
0.01,0.06,0.49,0.9436,0.943688711129774,0.9392518240184763,-0.004348175981523705,0.0,False
0.01,0.07,0.49,0.9349,0.9349869713037391,0.9306371015907017,-0.004262898409298277,0.0,False
0.01,0.08,0.49,0.9264,0.9264852714737053,0.9222204187589682,-0.004179581241031793,0.0,False
0.01,0.09,0.49,0.9181,0.918183611639672,0.9140017755232752,-0.00409822447672481,0.0,False
0.01,0.1,0.49,0.91,0.9100819918016396,0.9059811718836233,-0.004018828116376771,0.0,False
0.01,0.11,0.49,0.9021,0.9021804119596081,0.898158607840012,-0.003941392159988011,0.0,False
0.01,0.12,0.49,0.8944,0.8944788721135772,0.8905340833924414,-0.0038659166075585283,0.0,False
0.01,0.13,0.49,0.8869,0.8869773722635472,0.8831075985409117,-0.0037924014590883237,0.0,False
0.01,0.14,0.49,0.8795999999999999,0.8796759124095179,0.8758791532854228,-0.003720846714577175,0.0,False
0.01,0.15,0.49,0.8724999999999999,0.8725744925514896,0.8688487476259746,-0.0036512523740253044,0.0,False
0.01,0.16,0.49,0.8655999999999999,0.865673112689462,0.8620163815625674,-0.0035836184374324898,0.0,False
0.01,0.17,0.49,0.8589,0.8589717728234353,0.8553820550952009,-0.003517944904799064,0.0,False
0.01,0.18,0.49,0.8524,0.8524704729534094,0.8489457682238752,-0.0034542317761248054,0.0,False
0.01,0.19,0.49,0.8461000000000001,0.8461692130793841,0.8427075209485902,-0.0033924790514098246,0.0,False
0.01,0.2,0.49,0.8400000000000001,0.8400679932013597,0.8366673132693461,-0.003332686730654011,0.0,False
0.01,0.21,0.49,0.8341000000000001,0.8341668133193361,0.8308251451861427,-0.003274854813857364,0.0,False
0.01,0.22,0.49,0.8284,0.8284656734333133,0.8251810166989803,-0.0032189833010197733,0.0,False
0.01,0.23,0.49,0.8229,0.8229645735432913,0.8197349278078584,-0.0031650721921415714,0.0,False
0.01,0.24,0.49,0.8176,0.81766351364927,0.8144868785127773,-0.0031131214872226476,0.0,False
0.01,0.25,0.49,0.8125,0.8125624937512497,0.8094368688137372,-0.0030631311862627797,0.0,False
0.01,0.26,0.49,0.8076,0.8076615138492301,0.8045848987107378,-0.00301510128926219,0.0,False
0.01,0.27,0.49,0.8029,0.8029605739432113,0.7999309682037792,-0.002969031796220767,0.0,False
0.01,0.28,0.49,0.7984,0.7984596740331933,0.7954750772928614,-0.002924922707138622,0.0,False
0.01,0.29,0.49,0.7941,0.7941588141191761,0.7912172259779844,-0.002882774022015644,0.0,False
